Date;Code_region;Filiere;Injection_quot
2020-03-20;27;Hydraulique;1315.693
2020-06-09;84;Hydraulique;90592.12
2020-03-20;24;Eolien;1015.2715
2020-06-09;32;Eolien;49.9795
2020-03-20;44;Eolien;248.5985
2020-06-09;32;Nucléaire;81006.375
2021-01-11;76;Eolien;726.3875
2020-06-09;28;Thermique non renouvelable;0.0
2021-01-11;93;Solaire;196.7215
2020-06-09;93;Solaire;466.355
2021-01-12;84;Nucléaire;257409.83
2020-06-10;27;Solaire;214.8865
2021-01-12;32;Eolien;3349.838
2020-06-10;44;Eolien;56.071
2021-01-12;32;Nucléaire;110194.27
2020-06-10;44;Nucléaire;137929.66
2021-01-12;11;Bioénergies;326.863
2020-06-10;44;Thermique non renouvelable;33431.273
2021-01-12;93;Solaire;157.635
2020-06-10;32;Thermique non renouvelable;0.0
2021-01-12;93;Solaire;119.1565
2020-06-10;75;Solaire;1198.737
2021-01-13;84;Eolien;414.1665
2020-06-10;76;Eolien;1032.7465
2021-01-13;84;Hydraulique;104219.875
2020-06-10;76;Eolien;2551.244
2019-05-12;84;Eolien;252.679
2021-01-13;84;Nucléaire;257381.81
2020-06-11;24;Nucléaire;107751.38
2019-05-12;24;Eolien;971.619
2021-01-13;32;Thermique non renouvelable;22325.025
2020-06-11;32;Eolien;90.811
2019-05-12;44;Eolien;465.472
2021-01-13;28;Thermique non renouvelable;12720.124
2020-06-11;28;Nucléaire;114893.48
2019-05-12;11;Thermique non renouvelable;0.0
2021-01-13;76;Eolien;647.277
2020-06-11;28;Thermique non renouvelable;0.0
2019-05-12;75;Nucléaire;99300.32
2021-01-13;93;Solaire;273.7395
2020-06-11;76;Hydraulique;31110.691
2019-05-12;75;Thermique non renouvelable;0.0
2021-01-14;84;Nucléaire;256942.78
2020-06-12;44;Nucléaire;134734.86
2019-05-12;76;Eolien;2413.0615
2021-01-14;24;Eolien;2007.979
2020-06-12;75;Nucléaire;68099.14
2019-05-12;76;Eolien;674.5405
2021-01-14;32;Thermique non renouvelable;713.234
2020-06-13;24;Solaire;246.0825
2019-05-12;76;Hydraulique;21409.39
2021-01-14;11;Thermique non renouvelable;5485.504
2020-06-13;44;Solaire;501.5345
2019-05-13;44;Eolien;1009.9615
2021-01-14;28;Thermique non renouvelable;12470.451
2020-06-13;75;Solaire;1642.6965
2019-05-13;44;Hydraulique;26823.297
2021-01-14;75;Thermique non renouvelable;368.319
2020-06-13;75;Thermique non renouvelable;0.0
2019-05-13;32;Eolien;222.5895
2021-01-14;76;Eolien;2287.694
2020-06-13;93;Solaire;148.765
2019-05-13;32;Thermique non renouvelable;0.0
2021-01-15;84;Nucléaire;255121.95
2020-06-14;53;Thermique non renouvelable;0.0
2019-05-13;11;Bioénergies;330.755
2021-01-15;27;Hydraulique;1557.773
2020-06-14;32;Bioénergies;717.909
2019-05-13;76;Eolien;508.379
2021-01-15;53;Thermique non renouvelable;648.51
2020-06-14;32;Nucléaire;62319.516
2019-05-13;93;Hydraulique;22900.822
2021-01-15;24;Solaire;80.5045
2020-06-14;76;Eolien;1412.738
2019-05-13;93;Solaire;525.674
2021-01-15;32;Bioénergies;508.668
2020-06-14;76;Eolien;136.344
2019-05-13;93;Solaire;637.52
2021-01-15;75;Nucléaire;159403.16
2020-06-14;93;Hydraulique;42766.28
2019-05-14;84;Nucléaire;207545.8
2021-01-15;76;Eolien;1908.6975
2020-06-14;93;Solaire;518.6275
2019-05-14;44;Solaire;767.9245
2021-01-16;84;Hydraulique;90280.77
2020-06-14;93;Solaire;601.3145
2019-05-14;44;Thermique non renouvelable;23982.496
2021-01-16;32;Eolien;721.983
2020-06-15;24;Nucléaire;126389.67
2019-05-14;32;Nucléaire;85333.22
2021-01-16;32;Eolien;1883.052
2020-06-15;44;Nucléaire;135389.69
2019-05-14;32;Thermique non renouvelable;0.0
2021-01-16;32;Nucléaire;109755.17
2020-06-15;32;Thermique non renouvelable;0.0
2019-05-14;11;Bioénergies;346.134
2021-01-16;32;Thermique non renouvelable;722.1355
2020-06-15;11;Bioénergies;451.8355
2019-05-15;84;Nucléaire;211782.5
2021-01-16;11;Thermique non renouvelable;5468.2734
2020-06-15;28;Thermique non renouvelable;0.0
2019-05-15;53;Thermique non renouvelable;0.0
2021-01-16;28;Nucléaire;158508.38
2020-06-15;75;Thermique non renouvelable;0.0
2019-05-15;24;Solaire;355.111
2021-01-16;75;Thermique non renouvelable;368.421
2020-06-15;93;Hydraulique;44135.145
2019-05-15;32;Eolien;167.4625
2021-01-16;76;Eolien;456.671
2020-06-16;84;Nucléaire;176088.94
2019-05-15;28;Nucléaire;185176.78
2021-01-16;76;Nucléaire;61820.055
2020-06-16;32;Thermique non renouvelable;0.0
2019-05-15;93;Solaire;496.9225
2021-01-16;93;Eolien;312.5365
2020-06-16;75;Hydraulique;7949.4243
2019-05-16;84;Hydraulique;72543.34
2021-01-16;93;Hydraulique;33089.08
2020-06-16;76;Eolien;158.0325
2019-05-16;44;Eolien;187.562
2021-01-17;44;Hydraulique;21084.9
2020-06-16;93;Solaire;419.348
2019-05-16;44;Hydraulique;21987.93
2021-01-17;32;Thermique non renouvelable;716.9965
2020-06-16;93;Thermique non renouvelable;19317.94
2019-05-16;32;Eolien;140.1915
2021-01-17;75;Solaire;532.6125
2020-06-17;84;Nucléaire;175255.94
2019-05-16;32;Thermique non renouvelable;0.0
2021-01-17;93;Hydraulique;23810.984
2020-06-17;27;Hydraulique;1366.935
2019-05-16;28;Nucléaire;185104.45
2021-01-18;27;Solaire;61.2135
2020-06-17;76;Eolien;1444.3005
2019-05-17;84;Nucléaire;231215.16
2021-01-18;44;Eolien;329.2395
2020-06-17;93;Solaire;514.162
2019-05-17;44;Nucléaire;164209.16
2021-01-18;44;Nucléaire;215833.84
2020-06-17;93;Solaire;575.586
2019-05-17;93;Hydraulique;18287.863
2021-01-18;32;Eolien;2216.661
2020-06-18;84;Nucléaire;175126.98
2019-05-18;53;Thermique non renouvelable;0.0
2021-01-18;32;Thermique non renouvelable;23202.658
2020-06-18;27;Hydraulique;1268.0485
2019-05-18;44;Nucléaire;132317.83
2021-01-18;32;Thermique non renouvelable;718.1855
2020-06-18;53;Thermique non renouvelable;0.0
2019-05-18;32;Bioénergies;416.841
2021-01-18;11;Thermique non renouvelable;5478.6665
2020-06-18;44;Nucléaire;138628.62
2019-05-18;32;Eolien;23.649
2021-01-18;75;Hydraulique;20531.963
2020-06-18;11;Bioénergies;511.531
2019-05-18;75;Nucléaire;133050.4
2021-01-18;75;Thermique non renouvelable;368.388
2020-06-18;11;Thermique non renouvelable;0.0
2019-05-18;75;Solaire;1179.735
2021-01-18;76;Hydraulique;48437.668
2020-06-18;75;Hydraulique;7342.799
2019-05-18;93;Hydraulique;16295.961
2021-01-19;24;Eolien;2051.4634
2020-06-18;93;Hydraulique;45735.574
2019-05-19;44;Nucléaire;128339.58
2021-01-19;44;Nucléaire;216095.92
2020-06-19;53;Thermique non renouvelable;0.0
2019-05-19;44;Thermique non renouvelable;671.0225
2021-01-19;28;Nucléaire;154235.97
2020-06-19;24;Solaire;189.3375
2019-05-19;32;Eolien;278.562
2021-01-19;75;Solaire;884.512
2020-06-19;11;Bioénergies;473.568
2019-05-19;28;Nucléaire;183365.08
2021-01-19;76;Hydraulique;49631.67
2020-06-19;28;Nucléaire;111769.734
2021-01-19;93;Bioénergies;951.8565
2020-06-19;76;Nucléaire;58733.758
2021-01-19;93;Hydraulique;32679.857
2020-06-20;84;Nucléaire;170432.16
2021-01-20;84;Eolien;498.672
2020-06-20;53;Thermique non renouvelable;0.0
2021-01-20;24;Solaire;89.38
2020-06-20;24;Solaire;270.811
2021-01-20;32;Eolien;1875.862
2020-06-20;32;Bioénergies;742.632
2021-01-20;28;Nucléaire;134383.95
2020-06-20;11;Bioénergies;458.8125
2021-01-20;76;Eolien;2420.9756
2020-06-20;75;Solaire;2231.487
2021-01-20;76;Nucléaire;58509.176
2020-06-20;76;Eolien;523.5105
2021-01-20;93;Hydraulique;22552.406
2020-06-20;76;Hydraulique;23408.854
2021-01-21;84;Nucléaire;249163.94
2020-06-20;76;Nucléaire;58213.617
2021-01-21;32;Bioénergies;510.267
2020-06-20;93;Eolien;127.5955
2021-01-21;32;Eolien;1905.037
2020-06-21;84;Hydraulique;63610.35
2021-01-21;32;Eolien;5071.981
2020-06-21;24;Nucléaire;90522.92
2021-01-21;32;Thermique non renouvelable;689.991
2020-06-21;44;Hydraulique;26175.5
2021-01-21;76;Eolien;916.593
2020-06-21;44;Nucléaire;170669.06
2021-01-22;44;Nucléaire;214534.83
2020-06-21;32;Bioénergies;749.586
2021-01-22;93;Solaire;19.765
2020-06-21;11;Bioénergies;468.091
2021-01-23;84;Hydraulique;91766.875
2020-06-21;28;Nucléaire;83524.555
2021-01-23;44;Hydraulique;24274.002
2020-06-21;76;Eolien;1247.5115
2021-01-23;44;Solaire;39.7345
2020-06-21;93;Hydraulique;43010.93
2021-01-23;75;Hydraulique;19182.826
2020-06-21;93;Solaire;481.3575
2021-01-23;75;Nucléaire;157668.36
2020-06-22;44;Nucléaire;175997.45
2021-01-23;75;Thermique non renouvelable;340.968
2020-06-22;32;Eolien;35.4375
2021-01-24;44;Solaire;132.4355
2020-06-22;75;Solaire;2478.834
2021-01-24;32;Thermique non renouvelable;0.0
2020-06-22;76;Hydraulique;26524.473
2021-01-24;76;Hydraulique;38412.258
2020-06-22;93;Eolien;343.442
2021-01-25;84;Nucléaire;254803.33
2020-06-23;84;Eolien;75.3505
2021-01-25;32;Eolien;150.66
2020-06-23;24;Nucléaire;56774.95
2021-01-25;28;Thermique non renouvelable;13098.331
2020-06-23;11;Thermique non renouvelable;12741.252
2021-01-26;24;Solaire;33.496
2020-06-23;75;Hydraulique;5265.6724
2021-01-26;44;Nucléaire;215897.22
2020-06-23;75;Thermique non renouvelable;0.0
2021-01-26;44;Solaire;125.029
2020-06-24;84;Hydraulique;94712.25
2021-01-26;32;Eolien;2429.296
2020-06-24;24;Solaire;340.499
2021-01-26;32;Nucléaire;108526.086
2020-06-24;32;Eolien;343.068
2021-01-26;28;Nucléaire;153937.36
2020-06-24;32;Thermique non renouvelable;0.0
2021-01-26;93;Hydraulique;34470.484
2020-06-25;44;Eolien;101.9555
2019-05-19;76;Eolien;964.8295
2021-01-27;84;Hydraulique;111035.2
2020-06-25;44;Hydraulique;21348.521
2019-05-19;76;Eolien;389.793
2021-01-27;27;Hydraulique;6229.8315
2020-06-25;44;Thermique non renouvelable;25518.824
2019-05-19;93;Bioénergies;1070.555
2021-01-27;27;Solaire;14.442
2020-06-25;32;Thermique non renouvelable;0.0
2019-05-20;27;Hydraulique;1267.044
2021-01-27;24;Eolien;827.7495
2020-06-25;28;Nucléaire;80681.73
2019-05-20;53;Thermique non renouvelable;0.0
2021-01-27;24;Nucléaire;253897.88
2020-06-25;75;Nucléaire;28985.08
2019-05-20;76;Eolien;464.7965
2021-01-27;28;Nucléaire;154079.7
2020-06-26;27;Hydraulique;525.321
2019-05-20;76;Hydraulique;27966.588
2021-01-27;75;Nucléaire;157879.16
2020-06-26;32;Nucléaire;83617.99
2019-05-20;93;Solaire;435.2185
2021-01-27;76;Eolien;1359.7665
2020-06-26;75;Nucléaire;29120.914
2019-05-21;84;Hydraulique;81224.38
2021-01-27;76;Eolien;2873.547
2020-06-26;75;Solaire;1593.743
2019-05-21;84;Nucléaire;226882.1
2021-01-28;24;Nucléaire;245860.94
2020-06-27;24;Nucléaire;105106.8
2019-05-21;44;Solaire;460.046
2021-01-28;32;Eolien;1435.297
2020-06-27;28;Nucléaire;87919.586
2019-05-21;44;Thermique non renouvelable;24047.42
2021-01-28;32;Eolien;573.5965
2020-06-27;75;Thermique non renouvelable;0.0
2019-05-21;11;Thermique non renouvelable;0.0
2021-01-28;28;Thermique non renouvelable;1309.4885
2020-06-27;76;Hydraulique;21873.008
2019-05-21;76;Eolien;902.9275
2021-01-28;75;Solaire;335.358
2020-06-28;27;Solaire;105.651
2019-05-21;76;Eolien;2141.821
2021-01-28;75;Thermique non renouvelable;367.665
2020-06-28;32;Eolien;1610.192
2019-05-21;76;Eolien;305.905
2021-01-28;93;Solaire;235.527
2020-06-28;28;Nucléaire;77964.67
2019-05-22;84;Eolien;65.4225
2021-01-28;93;Thermique non renouvelable;24394.016
2020-06-28;76;Hydraulique;19451.49
2019-05-22;27;Solaire;347.7985
2021-01-29;84;Eolien;495.3515
2020-06-28;93;Hydraulique;28846.133
2019-05-22;53;Thermique non renouvelable;0.0
2021-01-29;27;Hydraulique;8046.7173
2020-06-29;27;Solaire;261.2535
2019-05-22;24;Nucléaire;225506.75
2021-01-29;27;Solaire;76.5565
2020-06-29;32;Eolien;379.268
2019-05-22;44;Nucléaire;158862.64
2021-01-29;24;Solaire;62.665
2020-06-29;11;Thermique non renouvelable;6856.23
2019-05-22;75;Hydraulique;8030.844
2021-01-29;44;Nucléaire;198884.52
2020-06-29;75;Nucléaire;29524.045
2019-05-22;75;Nucléaire;133744.86
2021-01-29;32;Thermique non renouvelable;690.286
2020-06-29;93;Solaire;586.982
2019-05-22;76;Eolien;1149.8625
2021-01-29;11;Thermique non renouvelable;4813.1006
2020-06-30;84;Hydraulique;86315.22
2019-05-22;93;Hydraulique;22921.207
2021-01-29;76;Eolien;3978.54
2020-06-30;27;Solaire;282.6695
2019-05-22;93;Solaire;466.3375
2021-01-29;76;Nucléaire;58133.97
2020-06-30;44;Eolien;518.055
2019-05-23;84;Thermique non renouvelable;0.0
2021-01-29;93;Eolien;160.6335
2020-06-30;44;Nucléaire;94622.914
2019-05-23;27;Solaire;353.083
2021-01-29;93;Solaire;227.6825
2020-06-30;44;Thermique non renouvelable;16177.386
2019-05-23;75;Hydraulique;7780.9253
2021-01-30;84;Hydraulique;94377.4
2020-06-30;75;Hydraulique;5100.0913
2019-05-23;76;Hydraulique;27085.951
2021-01-30;24;Solaire;71.914
2020-06-30;75;Solaire;2351.644
2019-05-24;27;Solaire;308.8895
2021-01-30;32;Bioénergies;323.517
2020-07-01;53;Thermique non renouvelable;2737.744
2019-05-24;24;Nucléaire;225250.75
2021-01-30;76;Eolien;332.1655
2020-07-01;44;Nucléaire;115678.6
2019-05-24;44;Nucléaire;156813.39
2021-01-30;76;Hydraulique;52935.066
2020-07-01;44;Thermique non renouvelable;15619.801
2019-05-24;75;Hydraulique;8944.171
2021-01-30;93;Solaire;81.077
2020-07-01;75;Solaire;1135.53
2019-05-24;93;Thermique non renouvelable;17423.193
2021-01-30;93;Solaire;76.31
2020-07-01;76;Hydraulique;22565.873
2019-05-25;84;Hydraulique;69405.234
2021-01-31;84;Hydraulique;81685.336
2020-07-02;24;Nucléaire;120479.25
2019-05-25;24;Nucléaire;195282.67
2021-01-31;24;Eolien;288.786
2020-07-02;44;Thermique non renouvelable;16280.393
2019-05-25;44;Eolien;115.9135
2021-01-31;24;Solaire;26.156
2020-07-02;32;Eolien;1444.218
2019-05-25;32;Thermique non renouvelable;0.0
2021-01-31;44;Nucléaire;213080.19
2020-07-02;76;Nucléaire;55903.062
2019-05-25;76;Eolien;705.2515
2021-01-31;32;Bioénergies;306.585
2020-07-02;93;Eolien;55.6795
2019-05-25;93;Bioénergies;1042.615
2021-01-31;28;Nucléaire;156205.66
2020-07-02;93;Solaire;388.657
2019-05-26;84;Thermique non renouvelable;0.0
2021-01-31;76;Eolien;1540.62
2020-07-03;84;Hydraulique;89714.555
2019-05-26;24;Solaire;126.8975
2021-01-31;76;Eolien;4675.4756
2020-07-03;53;Thermique non renouvelable;364.692
2019-05-26;28;Nucléaire;163547.94
2021-01-31;52;Thermique non renouvelable;0.0
2020-07-03;24;Eolien;394.006
2019-05-26;75;Hydraulique;7217.914
2021-01-31;93;Solaire;326.198
2020-07-03;44;Hydraulique;26103.953
2019-05-26;75;Thermique non renouvelable;0.0
2021-03-01;27;Solaire;244.9525
2020-07-03;44;Thermique non renouvelable;14882.329
2019-05-26;93;Hydraulique;17725.24
2021-03-01;32;Eolien;1374.694
2020-07-03;32;Eolien;1317.1675
2019-05-26;93;Solaire;307.244
2021-03-01;32;Eolien;140.871
2020-07-03;75;Nucléaire;48950.527
2019-05-27;44;Eolien;120.6095
2021-03-01;32;Nucléaire;87191.18
2020-07-03;93;Solaire;609.1475
2019-05-27;44;Hydraulique;29196.979
2021-03-01;28;Nucléaire;182421.52
2020-07-04;93;Solaire;469.419
2019-05-27;76;Hydraulique;27028.436
2021-03-01;93;Hydraulique;24204.475
2020-07-05;28;Thermique non renouvelable;0.0
2019-05-27;52;Thermique non renouvelable;0.0
2021-03-02;84;Hydraulique;98235.28
2020-07-05;76;Hydraulique;9682.673
2019-05-27;93;Hydraulique;37293.863
2021-03-02;75;Nucléaire;76103.55
2020-07-05;93;Solaire;465.4645
2021-03-02;76;Eolien;3048.312
2020-07-06;24;Nucléaire;116065.95
2021-03-02;76;Hydraulique;53018.594
2020-07-06;32;Thermique non renouvelable;0.0
2021-03-02;93;Hydraulique;25948.582
2020-07-06;76;Nucléaire;55196.81
2021-03-02;93;Thermique non renouvelable;28473.293
2020-07-06;93;Hydraulique;25211.506
2021-03-03;84;Hydraulique;98180.484
2020-07-07;84;Nucléaire;165989.3
2021-03-03;27;Solaire;106.1585
2020-07-07;32;Eolien;120.0285
2021-03-03;44;Nucléaire;122185.83
2020-07-07;75;Solaire;2366.01
2021-03-03;32;Bioénergies;563.058
2020-07-07;76;Eolien;2785.381
2021-03-03;32;Eolien;65.049
2020-07-07;93;Bioénergies;0.0
2021-03-03;32;Nucléaire;87238.16
2020-07-08;84;Nucléaire;161757.55
2021-03-03;28;Thermique non renouvelable;15237.012
2020-07-08;28;Nucléaire;89512.555
2021-03-03;76;Eolien;709.7875
2020-07-08;75;Hydraulique;3372.668
2021-03-03;93;Bioénergies;988.1305
2020-07-08;93;Hydraulique;24707.635
2021-03-04;27;Solaire;100.23
2020-07-09;84;Nucléaire;161010.2
2021-03-04;53;Thermique non renouvelable;0.0
2020-07-09;44;Hydraulique;19997.424
2021-03-04;24;Solaire;77.9255
2020-07-09;32;Eolien;466.158
2021-03-04;28;Nucléaire;173820.67
2020-07-09;32;Nucléaire;61571.25
2021-03-04;75;Solaire;1167.7065
2020-07-09;75;Hydraulique;3784.539
2021-03-04;75;Thermique non renouvelable;0.0
2020-07-09;75;Nucléaire;52476.965
2021-03-04;93;Bioénergies;978.355
2020-07-09;76;Nucléaire;55029.805
2021-03-04;93;Hydraulique;23643.21
2020-07-10;24;Eolien;673.079
2021-03-04;93;Solaire;264.517
2020-07-10;24;Nucléaire;110677.87
2021-03-05;28;Nucléaire;165087.42
2020-07-10;44;Nucléaire;149931.38
2021-03-05;75;Nucléaire;101421.11
2020-07-10;32;Thermique non renouvelable;0.0
2021-03-05;93;Solaire;402.905
2020-07-10;75;Nucléaire;52609.3
2021-03-06;27;Hydraulique;751.811
2020-07-10;75;Solaire;1684.216
2021-03-06;24;Eolien;1414.368
2020-07-10;76;Hydraulique;13591.761
2021-03-06;24;Nucléaire;211592.25
2020-07-10;76;Nucléaire;54657.15
2021-03-06;32;Nucléaire;86900.73
2020-07-10;93;Solaire;440.124
2021-03-06;32;Thermique non renouvelable;721.7745
2020-07-11;28;Nucléaire;87808.06
2021-03-06;28;Thermique non renouvelable;14408.862
2020-07-11;75;Thermique non renouvelable;0.0
2021-03-06;93;Solaire;293.2695
2020-07-11;76;Eolien;875.915
2021-03-07;84;Hydraulique;67551.14
2020-07-11;93;Solaire;594.774
2021-03-07;27;Hydraulique;1084.82
2020-07-11;93;Thermique non renouvelable;16468.506
2021-03-07;53;Thermique non renouvelable;0.0
2020-07-12;84;Hydraulique;57574.34
2021-03-07;44;Nucléaire;154625.33
2020-07-12;44;Hydraulique;22682.916
2021-03-07;32;Eolien;929.64
2020-07-12;32;Eolien;770.8665
2021-03-07;75;Hydraulique;10022.02
2020-07-12;28;Nucléaire;79435.37
2021-03-08;27;Hydraulique;2758.921
2020-07-12;75;Thermique non renouvelable;0.0
2021-03-08;27;Solaire;263.296
2020-09-01;53;Thermique non renouvelable;837.568
2021-03-08;53;Thermique non renouvelable;0.0
2020-09-01;24;Solaire;230.2075
2021-03-08;93;Solaire;323.3375
2020-09-01;44;Hydraulique;25293.988
2021-03-08;93;Solaire;405.4915
2020-09-01;44;Nucléaire;89830.305
2021-03-09;28;Nucléaire;184346.11
2020-09-01;32;Nucléaire;85163.03
2021-03-09;76;Eolien;1081.495
2020-09-01;32;Thermique non renouvelable;0.0
2021-03-09;52;Thermique non renouvelable;17785.342
2020-09-01;28;Thermique non renouvelable;14387.529
2021-03-09;93;Hydraulique;30386.639
2020-09-01;75;Hydraulique;3197.33
2021-03-09;93;Solaire;298.6585
2020-09-01;75;Thermique non renouvelable;0.0
2021-03-10;27;Hydraulique;1621.092
2020-09-01;76;Eolien;282.707
2021-03-10;24;Solaire;106.401
2020-09-01;76;Hydraulique;19408.125
2021-03-10;32;Bioénergies;533.649
2020-09-02;84;Nucléaire;183330.4
2021-03-10;32;Eolien;4614.7593
2020-09-02;53;Thermique non renouvelable;0.0
2021-03-11;84;Hydraulique;61357.027
2020-09-02;44;Nucléaire;115366.56
2021-03-11;27;Hydraulique;997.492
2020-09-02;75;Solaire;1999.498
2021-03-11;53;Thermique non renouvelable;0.0
2020-09-02;76;Eolien;1478.31
2021-03-11;24;Eolien;2539.387
2020-09-03;44;Hydraulique;23966.814
2021-03-11;44;Nucléaire;147442.0
2020-09-03;32;Thermique non renouvelable;0.0
2021-03-11;32;Eolien;2754.065
2020-09-03;75;Nucléaire;76949.56
2021-03-11;32;Thermique non renouvelable;692.9615
2020-09-03;75;Solaire;1965.792
2021-03-11;75;Hydraulique;8619.191
2020-09-04;11;Bioénergies;724.0565
2021-03-11;93;Hydraulique;16740.223
2020-09-05;27;Solaire;175.5185
2021-03-11;93;Solaire;267.716
2020-09-05;44;Nucléaire;110174.09
2021-03-12;84;Hydraulique;65637.18
2020-09-05;32;Nucléaire;84936.88
2021-03-12;53;Thermique non renouvelable;0.0
2020-09-05;75;Solaire;1814.1285
2021-03-12;44;Eolien;1272.902
2020-09-05;93;Hydraulique;12019.598
2021-03-12;44;Solaire;316.9145
2020-09-06;84;Hydraulique;37179.52
2021-03-12;32;Eolien;572.9095
2020-09-06;44;Nucléaire;104937.2
2021-03-12;28;Nucléaire;192190.53
2020-09-06;32;Nucléaire;84955.164
2021-03-12;76;Eolien;1172.5515
2020-09-06;11;Bioénergies;437.6015
2021-03-12;76;Eolien;378.6105
2020-09-06;75;Solaire;1369.565
2021-03-12;76;Hydraulique;22842.559
2020-09-06;75;Thermique non renouvelable;0.0
2021-03-12;93;Hydraulique;14553.401
2020-09-06;76;Eolien;1103.7955
2021-03-13;53;Thermique non renouvelable;0.0
2020-09-06;76;Eolien;387.6345
2021-03-13;24;Eolien;2627.7776
2020-09-06;76;Hydraulique;8570.384
2021-03-13;24;Nucléaire;191200.72
2020-09-06;93;Solaire;555.2015
2021-03-13;44;Hydraulique;20208.475
2020-09-07;84;Hydraulique;44991.17
2021-03-13;75;Solaire;671.3095
2020-09-07;75;Hydraulique;2915.6804
2021-03-14;84;Nucléaire;203337.34
2020-09-07;75;Solaire;1826.261
2021-03-14;84;Thermique non renouvelable;0.0
2020-09-07;76;Nucléaire;0.0
2021-03-14;53;Thermique non renouvelable;0.0
2020-09-08;24;Solaire;214.547
2021-03-14;24;Eolien;1944.9325
2020-09-08;44;Nucléaire;116271.88
2021-03-14;44;Eolien;952.0645
2020-09-08;32;Thermique non renouvelable;20774.12
2021-03-14;28;Nucléaire;188215.7
2020-09-08;11;Bioénergies;775.094
2021-03-14;75;Hydraulique;5894.0767
2020-09-08;93;Hydraulique;13542.47
2021-03-14;75;Solaire;1375.9945
2020-09-09;44;Hydraulique;18956.508
2021-03-14;76;Eolien;2047.6945
2020-09-09;44;Nucléaire;114314.39
2021-03-14;76;Eolien;4988.078
2020-09-09;75;Hydraulique;3824.4126
2021-03-14;93;Hydraulique;12041.455
2020-09-09;93;Thermique non renouvelable;18670.672
2021-03-14;93;Solaire;502.9325
2020-09-10;84;Eolien;40.495
2021-03-15;32;Bioénergies;520.818
2020-09-10;44;Eolien;69.4215
2021-03-15;32;Eolien;3776.5295
2020-09-10;44;Nucléaire;115663.02
2021-03-15;32;Eolien;271.789
2020-09-10;28;Nucléaire;89674.0
2021-03-15;75;Solaire;666.093
2020-09-10;76;Nucléaire;0.0
2021-03-15;75;Thermique non renouvelable;0.0
2020-09-11;24;Nucléaire;126776.055
2021-03-15;76;Nucléaire;61925.957
2020-09-11;11;Thermique non renouvelable;6619.004
